"UPC","UNITS","DOLLARS","iri_key","week","package","flavorscent","typeofgrain","pr","f","d","brand","vol_eq","price","price_pr","j"
"00-01-38000-31841",19,66.31,"266477",1518,"BOX","REGULAR","CORN","0","NONE","0","KELLOGGS FROSTED FLAKES",1.4375,3.49,0,0
"00-01-38000-31841",54,201.68,"647779",1522,"BOX","REGULAR","CORN","1","B","0","KELLOGGS FROSTED FLAKES",1.4375,3.73481481481481,3.73481481481481,0
"00-01-38000-31841",4,23.16,"244228",1492,"BOX","REGULAR","CORN","0","NONE","0","KELLOGGS FROSTED FLAKES",1.4375,5.79,0,0
"00-01-38000-31841",16,57.44,"1089691",1486,"BOX","REGULAR","CORN","0","NONE","0","KELLOGGS FROSTED FLAKES",1.4375,3.59,0,0
"00-01-38000-31841",21,75.39,"288423",1511,"BOX","REGULAR","CORN","0","NONE","0","KELLOGGS FROSTED FLAKES",1.4375,3.59,0,0
"00-01-38000-31841",14,50.4,"688857",1485,"BOX","REGULAR","CORN","0","NONE","0","KELLOGGS FROSTED FLAKES",1.4375,3.6,0,0
"00-01-38000-31841",40,118.4,"1113050",1522,"BOX","REGULAR","CORN","1","A","1","KELLOGGS FROSTED FLAKES",1.4375,2.96,2.96,0
"00-01-38000-31841",75,189,"1073521",1483,"BOX","REGULAR","CORN","1","A","2","KELLOGGS FROSTED FLAKES",1.4375,2.52,2.52,0
"00-01-38000-31841",17,98.43,"660222",1483,"BOX","REGULAR","CORN","0","NONE","0","KELLOGGS FROSTED FLAKES",1.4375,5.79,0,0
"00-01-38000-31841",12,50.04,"270924",1530,"BOX","REGULAR","CORN","0","NONE","0","KELLOGGS FROSTED FLAKES",1.4375,4.17,0,0
"00-01-38000-31841",20,103.8,"688984",1530,"BOX","REGULAR","CORN","0","NONE","0","KELLOGGS FROSTED FLAKES",1.4375,5.19,0,0
"00-01-38000-31841",8,27.92,"273735",1516,"BOX","REGULAR","CORN","1","NONE","0","KELLOGGS FROSTED FLAKES",1.4375,3.49,3.49,0
"00-01-38000-31841",12,59.88,"284933",1498,"BOX","REGULAR","CORN","0","NONE","0","KELLOGGS FROSTED FLAKES",1.4375,4.99,0,0
"00-01-38000-31841",29,96.28,"223759",1485,"BOX","REGULAR","CORN","0","NONE","0","KELLOGGS FROSTED FLAKES",1.4375,3.32,0,0
"00-01-38000-31841",8,36.4,"200610",1491,"BOX","REGULAR","CORN","0","NONE","0","KELLOGGS FROSTED FLAKES",1.4375,4.55,0,0
"00-01-38000-31841",1,4.65,"238621",1524,"BOX","REGULAR","CORN","0","NONE","0","KELLOGGS FROSTED FLAKES",1.4375,4.65,0,0
"00-01-38000-31841",8,30.32,"279219",1522,"BOX","REGULAR","CORN","0","NONE","0","KELLOGGS FROSTED FLAKES",1.4375,3.79,0,0
"00-01-38000-31841",2,9.38,"249047",1526,"BOX","REGULAR","CORN","0","NONE","0","KELLOGGS FROSTED FLAKES",1.4375,4.69,0,0
"00-01-38000-31841",14,55.44,"268514",1525,"BOX","REGULAR","CORN","0","NONE","0","KELLOGGS FROSTED FLAKES",1.4375,3.96,0,0
"00-01-38000-31841",12,47.07,"248663",1479,"BOX","REGULAR","CORN","1","NONE","0","KELLOGGS FROSTED FLAKES",1.4375,3.9225,3.9225,0
"00-01-38000-31844",22,65.78,"223084",1487,"BOX","TOASTED","RICE","0","NONE","0","KELLOGGS RICE KRISPIES",0.5625,2.99,0,0
"00-01-38000-31844",16,26.72,"253040",1490,"BOX","TOASTED","RICE","1","B","0","KELLOGGS RICE KRISPIES",0.5625,1.67,1.67,0
"00-01-38000-31844",21,60.69,"281543",1479,"BOX","TOASTED","RICE","1","NONE","0","KELLOGGS RICE KRISPIES",0.5625,2.89,2.89,0
"00-01-38000-31844",10,39.9,"267369",1522,"BOX","TOASTED","RICE","0","NONE","0","KELLOGGS RICE KRISPIES",0.5625,3.99,0,0
"00-01-38000-31844",38,113.62,"262860",1526,"BOX","TOASTED","RICE","0","NONE","0","KELLOGGS RICE KRISPIES",0.5625,2.99,0,0
"00-01-38000-31844",4,13.96,"211977",1508,"BOX","TOASTED","RICE","0","NONE","0","KELLOGGS RICE KRISPIES",0.5625,3.49,0,0
"00-01-38000-31844",14,32.06,"652906",1513,"BOX","TOASTED","RICE","0","NONE","1","KELLOGGS RICE KRISPIES",0.5625,2.29,0,0
"00-01-38000-31844",9,30.51,"932209",1502,"BOX","TOASTED","RICE","0","A+","0","KELLOGGS RICE KRISPIES",0.5625,3.39,0,0
"00-01-38000-31844",20,40,"238945",1530,"BOX","TOASTED","RICE","1","B","0","KELLOGGS RICE KRISPIES",0.5625,2,2,0
"00-01-38000-31844",70,104.3,"281486",1497,"BOX","TOASTED","RICE","1","A","0","KELLOGGS RICE KRISPIES",0.5625,1.49,1.49,0
"00-01-38000-31844",4,15.16,"218938",1484,"BOX","TOASTED","RICE","0","NONE","0","KELLOGGS RICE KRISPIES",0.5625,3.79,0,0
"00-01-38000-31844",7,23.03,"410992",1504,"BOX","TOASTED","RICE","0","B","0","KELLOGGS RICE KRISPIES",0.5625,3.29,0,0
"00-01-38000-31844",26,60.43,"273986",1528,"BOX","TOASTED","RICE","1","A","0","KELLOGGS RICE KRISPIES",0.5625,2.32423076923077,2.32423076923077,0
"00-01-38000-31844",14,51.24,"241565",1529,"BOX","TOASTED","RICE","0","NONE","0","KELLOGGS RICE KRISPIES",0.5625,3.66,0,0
"00-01-38000-31844",95,188.15,"239035",1514,"BOX","TOASTED","RICE","1","B","2","KELLOGGS RICE KRISPIES",0.5625,1.98052631578947,1.98052631578947,0
"00-01-38000-31844",7,20.93,"286151",1495,"BOX","TOASTED","RICE","0","NONE","0","KELLOGGS RICE KRISPIES",0.5625,2.99,0,0
"00-01-38000-31844",8,21.92,"1178328",1526,"BOX","TOASTED","RICE","1","NONE","0","KELLOGGS RICE KRISPIES",0.5625,2.74,2.74,0
"00-01-38000-31844",5,17.45,"648851",1481,"BOX","TOASTED","RICE","0","NONE","0","KELLOGGS RICE KRISPIES",0.5625,3.49,0,0
"00-01-38000-31846",7,27.93,"535728",1507,"BOX","TOASTED","RICE","0","NONE","0","KELLOGGS RICE KRISPIES",0.75,3.99,0,0
"00-01-38000-31846",644,981.5,"271290",1508,"BOX","TOASTED","RICE","1","A","2","KELLOGGS RICE KRISPIES",0.75,1.52406832298137,1.52406832298137,0
"00-01-38000-31846",7,28.7,"246084",1488,"BOX","TOASTED","RICE","0","NONE","0","KELLOGGS RICE KRISPIES",0.75,4.1,0,0
"00-01-38000-31846",26,65,"240315",1523,"BOX","TOASTED","RICE","1","B","1","KELLOGGS RICE KRISPIES",0.75,2.5,2.5,0
"00-01-38000-31846",10,45.9,"680627",1487,"BOX","TOASTED","RICE","0","A","0","KELLOGGS RICE KRISPIES",0.75,4.59,0,0
"00-01-38000-31846",41,138.99,"1116285",1529,"BOX","TOASTED","RICE","0","NONE","0","KELLOGGS RICE KRISPIES",0.75,3.39,0,0
"00-01-38000-31846",14,51.66,"286151",1507,"BOX","TOASTED","RICE","0","NONE","0","KELLOGGS RICE KRISPIES",0.75,3.69,0,0
"00-01-38000-31846",2,8.2,"537179",1486,"BOX","TOASTED","RICE","0","NONE","0","KELLOGGS RICE KRISPIES",0.75,4.1,0,0
"00-01-38000-31846",1,3.89,"266082",1514,"BOX","TOASTED","RICE","0","NONE","0","KELLOGGS RICE KRISPIES",0.75,3.89,0,0
"00-01-38000-31846",4,17,"240219",1488,"BOX","TOASTED","RICE","0","NONE","0","KELLOGGS RICE KRISPIES",0.75,4.25,0,0
"00-01-38000-31846",13,40.17,"1073516",1486,"BOX","TOASTED","RICE","0","A","0","KELLOGGS RICE KRISPIES",0.75,3.09,0,0
"00-01-38000-31846",33,121.77,"241981",1529,"BOX","TOASTED","RICE","0","NONE","0","KELLOGGS RICE KRISPIES",0.75,3.69,0,0
"00-01-38000-31846",14,41.86,"684536",1501,"BOX","TOASTED","RICE","1","A","2","KELLOGGS RICE KRISPIES",0.75,2.99,2.99,0
"00-01-38000-31846",5,21.46,"535644",1490,"BOX","TOASTED","RICE","0","NONE","0","KELLOGGS RICE KRISPIES",0.75,4.292,0,0
"00-01-38000-31846",26,64.77,"238693",1479,"BOX","TOASTED","RICE","1","NONE","0","KELLOGGS RICE KRISPIES",0.75,2.49115384615385,2.49115384615385,0
"00-01-38000-31846",15,45,"256427",1502,"BOX","TOASTED","RICE","1","NONE","0","KELLOGGS RICE KRISPIES",0.75,3,3,0
"00-01-38000-31846",4,12,"250029",1498,"BOX","TOASTED","RICE","1","NONE","0","KELLOGGS RICE KRISPIES",0.75,3,3,0
"00-01-38000-31846",7,20.93,"248104",1497,"BOX","TOASTED","RICE","0","NONE","0","KELLOGGS RICE KRISPIES",0.75,2.99,0,0
"00-01-38000-31846",5,18.45,"282062",1492,"BOX","TOASTED","RICE","0","NONE","0","KELLOGGS RICE KRISPIES",0.75,3.69,0,0
"00-01-38000-31846",13,50.05,"651747",1515,"BOX","TOASTED","RICE","0","NONE","0","KELLOGGS RICE KRISPIES",0.75,3.85,0,0
"00-01-38000-31846",1,3.99,"260160",1479,"BOX","TOASTED","RICE","0","NONE","0","KELLOGGS RICE KRISPIES",0.75,3.99,0,0
"00-01-38000-31846",5,22.45,"271064",1483,"BOX","TOASTED","RICE","0","NONE","0","KELLOGGS RICE KRISPIES",0.75,4.49,0,0
"00-01-38000-31846",38,114,"246406",1495,"BOX","TOASTED","RICE","0","NONE","0","KELLOGGS RICE KRISPIES",0.75,3,0,0
"00-01-38000-31846",4,19.16,"291654",1497,"BOX","TOASTED","RICE","0","NONE","0","KELLOGGS RICE KRISPIES",0.75,4.79,0,0
"00-01-38000-31846",43,87.98,"240219",1504,"BOX","TOASTED","RICE","1","B","2","KELLOGGS RICE KRISPIES",0.75,2.04604651162791,2.04604651162791,0
"00-01-38000-31846",27,98.55,"253139",1523,"BOX","TOASTED","RICE","0","NONE","0","KELLOGGS RICE KRISPIES",0.75,3.65,0,0
"00-01-38000-31846",21,68.88,"239248",1527,"BOX","TOASTED","RICE","0","NONE","0","KELLOGGS RICE KRISPIES",0.75,3.28,0,0
"00-01-38000-31846",6,16.98,"238693",1487,"BOX","TOASTED","RICE","1","NONE","0","KELLOGGS RICE KRISPIES",0.75,2.83,2.83,0
"00-01-38000-31846",13,51.87,"281486",1495,"BOX","TOASTED","RICE","0","NONE","0","KELLOGGS RICE KRISPIES",0.75,3.99,0,0
"00-01-38000-31846",13,58.37,"257337",1501,"BOX","TOASTED","RICE","0","A","0","KELLOGGS RICE KRISPIES",0.75,4.49,0,0
"00-01-38000-31846",104,261.99,"535065",1525,"BOX","TOASTED","RICE","1","A","2","KELLOGGS RICE KRISPIES",0.75,2.51913461538462,2.51913461538462,0
"00-01-38000-31846",29,66.37,"200341",1500,"BOX","TOASTED","RICE","1","B","0","KELLOGGS RICE KRISPIES",0.75,2.28862068965517,2.28862068965517,0
"00-01-38000-31846",9,32.31,"264320",1501,"BOX","TOASTED","RICE","0","NONE","0","KELLOGGS RICE KRISPIES",0.75,3.59,0,0
"00-01-38000-31846",5,19.95,"236876",1506,"BOX","TOASTED","RICE","0","NONE","0","KELLOGGS RICE KRISPIES",0.75,3.99,0,0
"00-01-38000-31846",65,148.85,"251254",1527,"BOX","TOASTED","RICE","1","A","0","KELLOGGS RICE KRISPIES",0.75,2.29,2.29,0
"00-01-38000-31888",5,11.45,"259476",1480,"BOX","REGULAR","CORN","0","NONE","0","KELLOGGS FROSTED FLAKES",0.875,2.29,0,0
"00-01-38000-31888",10,22.9,"1109318",1497,"BOX","REGULAR","CORN","0","A","0","KELLOGGS FROSTED FLAKES",0.875,2.29,0,0
"00-01-38000-33916",11,42.89,"290929",1486,"BOX","COCOA","WHEAT","1","NONE","0","KELLOGGS COCOA KRISPIES",0.55,3.89909090909091,3.89909090909091,0
"00-01-38000-33916",2,5,"932209",1494,"BOX","COCOA","WHEAT","1","NONE","0","KELLOGGS COCOA KRISPIES",0.55,2.5,2.5,0
"00-01-38000-33916",3,11.07,"1073516",1520,"BOX","COCOA","WHEAT","0","NONE","0","KELLOGGS COCOA KRISPIES",0.55,3.69,0,0
"00-01-38000-33916",2,7.38,"218164",1510,"BOX","COCOA","WHEAT","0","NONE","0","KELLOGGS COCOA KRISPIES",0.55,3.69,0,0
"00-01-38000-33916",3,8.5,"533129",1517,"BOX","COCOA","WHEAT","1","NONE","2","KELLOGGS COCOA KRISPIES",0.55,2.83333333333333,2.83333333333333,0
"00-01-38000-33916",9,29.61,"934439",1482,"BOX","COCOA","WHEAT","1","NONE","0","KELLOGGS COCOA KRISPIES",0.55,3.29,3.29,0
"00-01-38000-33916",8,20,"268307",1511,"BOX","COCOA","WHEAT","1","B","0","KELLOGGS COCOA KRISPIES",0.55,2.5,2.5,0
"00-01-38000-33916",9,30.42,"648458",1488,"BOX","COCOA","WHEAT","0","NONE","0","KELLOGGS COCOA KRISPIES",0.55,3.38,0,0
"00-01-38000-33916",5,21.85,"286394",1482,"BOX","COCOA","WHEAT","0","NONE","0","KELLOGGS COCOA KRISPIES",0.55,4.37,0,0
"00-01-38000-33916",4,15.52,"205999",1479,"BOX","COCOA","WHEAT","0","NONE","0","KELLOGGS COCOA KRISPIES",0.55,3.88,0,0
"00-01-38000-33916",2,8.98,"236485",1514,"BOX","COCOA","WHEAT","0","NONE","0","KELLOGGS COCOA KRISPIES",0.55,4.49,0,0
"00-01-38000-33916",3,11.28,"206401",1495,"BOX","COCOA","WHEAT","1","NONE","2","KELLOGGS COCOA KRISPIES",0.55,3.76,3.76,0
"00-01-38000-33916",1,4.49,"535326",1484,"BOX","COCOA","WHEAT","0","NONE","0","KELLOGGS COCOA KRISPIES",0.55,4.49,0,0
"00-01-38000-33916",4,17.16,"250423",1510,"BOX","COCOA","WHEAT","0","NONE","0","KELLOGGS COCOA KRISPIES",0.55,4.29,0,0
"00-01-38000-33916",1,3.99,"644731",1482,"BOX","COCOA","WHEAT","0","NONE","0","KELLOGGS COCOA KRISPIES",0.55,3.99,0,0
"00-01-38000-33916",2,7.38,"642122",1505,"BOX","COCOA","WHEAT","0","NONE","0","KELLOGGS COCOA KRISPIES",0.55,3.69,0,0
"00-01-38000-33916",1,3.79,"273702",1486,"BOX","COCOA","WHEAT","0","NONE","0","KELLOGGS COCOA KRISPIES",0.55,3.79,0,0
"00-01-38000-33916",2,7.58,"259016",1529,"BOX","COCOA","WHEAT","0","A+","0","KELLOGGS COCOA KRISPIES",0.55,3.79,0,0
"00-01-38000-33916",3,9,"684023",1530,"BOX","COCOA","WHEAT","1","B","0","KELLOGGS COCOA KRISPIES",0.55,3,3,0
"00-01-38000-33916",1,3.99,"264441",1489,"BOX","COCOA","WHEAT","0","NONE","0","KELLOGGS COCOA KRISPIES",0.55,3.99,0,0
"00-01-38000-33916",2,7.58,"285608",1520,"BOX","COCOA","WHEAT","0","NONE","0","KELLOGGS COCOA KRISPIES",0.55,3.79,0,0
"00-01-38000-33916",4,9.36,"1181781",1492,"BOX","COCOA","WHEAT","1","B","0","KELLOGGS COCOA KRISPIES",0.55,2.34,2.34,0
"00-01-38000-33916",2,6.58,"648764",1487,"BOX","COCOA","WHEAT","0","NONE","0","KELLOGGS COCOA KRISPIES",0.55,3.29,0,0
"00-01-38000-33916",4,15.96,"648606",1516,"BOX","COCOA","WHEAT","0","NONE","0","KELLOGGS COCOA KRISPIES",0.55,3.99,0,0
"00-01-38000-33916",1,2.99,"242020",1512,"BOX","COCOA","WHEAT","1","NONE","0","KELLOGGS COCOA KRISPIES",0.55,2.99,2.99,0
"00-01-38000-33916",2,8.38,"241260",1526,"BOX","COCOA","WHEAT","0","A+","0","KELLOGGS COCOA KRISPIES",0.55,4.19,0,0
"00-01-38000-33916",1,3.99,"232633",1530,"BOX","COCOA","WHEAT","0","NONE","2","KELLOGGS COCOA KRISPIES",0.55,3.99,0,0
"00-01-38000-33916",4,14.76,"931558",1523,"BOX","COCOA","WHEAT","0","NONE","0","KELLOGGS COCOA KRISPIES",0.55,3.69,0,0
"00-01-38000-33916",5,18.25,"1091860",1494,"BOX","COCOA","WHEAT","0","NONE","0","KELLOGGS COCOA KRISPIES",0.55,3.65,0,0
"00-01-38000-33916",1,4.29,"238751",1497,"BOX","COCOA","WHEAT","0","NONE","0","KELLOGGS COCOA KRISPIES",0.55,4.29,0,0
"00-01-38000-33916",6,15,"237824",1502,"BOX","COCOA","WHEAT","1","NONE","0","KELLOGGS COCOA KRISPIES",0.55,2.5,2.5,0
"00-01-38000-33916",6,22.14,"274719",1492,"BOX","COCOA","WHEAT","0","A","0","KELLOGGS COCOA KRISPIES",0.55,3.69,0,0
"00-01-38000-33918",3,8.97,"200575",1479,"BOX","FRUIT","WHEAT","1","NONE","0","KELLOGGS FROOT LOOPS",0.55,2.99,2.99,0
"00-01-38000-33918",2,6.98,"212957",1508,"BOX","FRUIT","WHEAT","0","NONE","0","KELLOGGS FROOT LOOPS",0.55,3.49,0,0
"00-01-38000-33918",1,4,"287500",1513,"BOX","FRUIT","WHEAT","0","NONE","0","KELLOGGS FROOT LOOPS",0.55,4,0,0
"00-01-38000-33918",1,3.99,"226160",1519,"BOX","FRUIT","WHEAT","1","NONE","0","KELLOGGS FROOT LOOPS",0.55,3.99,3.99,0
"00-01-38000-33918",5,19.95,"260160",1483,"BOX","FRUIT","WHEAT","0","NONE","0","KELLOGGS FROOT LOOPS",0.55,3.99,0,0
"00-01-38000-33918",1,3.29,"657979",1503,"BOX","FRUIT","WHEAT","0","NONE","0","KELLOGGS FROOT LOOPS",0.55,3.29,0,0
"00-01-38000-33918",9,26.91,"272291",1497,"BOX","FRUIT","WHEAT","0","NONE","0","KELLOGGS FROOT LOOPS",0.55,2.99,0,0
"00-01-38000-33918",1,3.69,"647895",1517,"BOX","FRUIT","WHEAT","0","NONE","0","KELLOGGS FROOT LOOPS",0.55,3.69,0,0
"00-01-38000-33918",1,3.69,"642122",1529,"BOX","FRUIT","WHEAT","0","NONE","0","KELLOGGS FROOT LOOPS",0.55,3.69,0,0
"00-01-38000-33918",2,8.38,"291872",1530,"BOX","FRUIT","WHEAT","0","NONE","0","KELLOGGS FROOT LOOPS",0.55,4.19,0,0
"00-01-38000-33918",11,24.97,"253599",1501,"BOX","FRUIT","WHEAT","1","NONE","0","KELLOGGS FROOT LOOPS",0.55,2.27,2.27,0
"00-01-38000-33918",11,20.5,"284552",1479,"BOX","FRUIT","WHEAT","1","A","0","KELLOGGS FROOT LOOPS",0.55,1.86363636363636,1.86363636363636,0
"00-01-38000-33918",4,12.24,"932600",1515,"BOX","FRUIT","WHEAT","1","C","0","KELLOGGS FROOT LOOPS",0.55,3.06,3.06,0
"00-01-38000-33918",2,7.98,"658209",1490,"BOX","FRUIT","WHEAT","0","NONE","0","KELLOGGS FROOT LOOPS",0.55,3.99,0,0
"00-01-38000-33918",3,12.57,"210815",1483,"BOX","FRUIT","WHEAT","0","NONE","0","KELLOGGS FROOT LOOPS",0.55,4.19,0,0
"00-01-38000-33918",1,2,"230491",1485,"BOX","FRUIT","WHEAT","1","NONE","0","KELLOGGS FROOT LOOPS",0.55,2,2,0
"00-01-38000-33918",8,20,"931548",1492,"BOX","FRUIT","WHEAT","1","NONE","2","KELLOGGS FROOT LOOPS",0.55,2.5,2.5,0
"00-01-38000-33918",8,31.92,"246859",1481,"BOX","FRUIT","WHEAT","0","NONE","0","KELLOGGS FROOT LOOPS",0.55,3.99,0,0
"00-01-38000-33918",21,69.6,"278571",1481,"BOX","FRUIT","WHEAT","0","A","0","KELLOGGS FROOT LOOPS",0.55,3.31428571428571,0,0
"00-01-38000-33918",4,13.52,"684796",1489,"BOX","FRUIT","WHEAT","0","NONE","0","KELLOGGS FROOT LOOPS",0.55,3.38,0,0
"00-01-38000-33918",7,27.93,"400075",1503,"BOX","FRUIT","WHEAT","0","NONE","1","KELLOGGS FROOT LOOPS",0.55,3.99,0,0
"00-01-38000-33918",6,12,"216210",1489,"BOX","FRUIT","WHEAT","1","A","0","KELLOGGS FROOT LOOPS",0.55,2,2,0
"00-01-38000-33918",2,7.38,"656535",1499,"BOX","FRUIT","WHEAT","0","NONE","0","KELLOGGS FROOT LOOPS",0.55,3.69,0,0
"00-01-38000-34109",5,21.45,"647836",1492,"BOX","BROWN SUGAR MAPLE","WHOLE GRAIN WHEAT","0","NONE","0","KELLOGGS FROSTED MINI WHEATS",1.375,4.29,0,0
"00-01-38000-34111",2,8.58,"651520",1521,"BOX","STRAWBERRY DELIGHT","WHOLE GRAIN WHEAT","0","NONE","0","KELLOGGS FROSTED MINI WHEATS",1.3438,4.29,0,0
"00-01-38000-34111",17,69.27,"654213",1498,"BOX","STRAWBERRY DELIGHT","WHOLE GRAIN WHEAT","1","NONE","0","KELLOGGS FROSTED MINI WHEATS",1.3438,4.07470588235294,4.07470588235294,0
"00-01-38000-34111",2,9.08,"672957",1496,"BOX","STRAWBERRY DELIGHT","WHOLE GRAIN WHEAT","0","NONE","0","KELLOGGS FROSTED MINI WHEATS",1.3438,4.54,0,0
"00-01-38000-34111",2,8.78,"688270",1528,"BOX","STRAWBERRY DELIGHT","WHOLE GRAIN WHEAT","0","NONE","0","KELLOGGS FROSTED MINI WHEATS",1.3438,4.39,0,0
"00-01-38000-34495",29,48.37,"249722",1490,"BOX","CHOC PEANUT BUTTER","CORN","1","NONE","0","KELLOGGS CORN POPS",0.9188,1.66793103448276,1.66793103448276,0
"00-01-38000-34495",2,7.38,"932539",1497,"BOX","CHOC PEANUT BUTTER","CORN","0","NONE","0","KELLOGGS CORN POPS",0.9188,3.69,0,0
"00-01-38000-34495",2,6.58,"204455",1508,"BOX","CHOC PEANUT BUTTER","CORN","0","NONE","0","KELLOGGS CORN POPS",0.9188,3.29,0,0
"00-01-38000-34495",3,9.57,"653057",1513,"BOX","CHOC PEANUT BUTTER","CORN","0","C","0","KELLOGGS CORN POPS",0.9188,3.19,0,0
"00-01-38000-34495",1,4.07,"532639",1528,"BOX","CHOC PEANUT BUTTER","CORN","0","NONE","0","KELLOGGS CORN POPS",0.9188,4.07,0,0
"00-01-38000-35277",1,3.15,"200610",1491,"BOX","FRUIT","MULTI GRAIN","0","NONE","0","KELLOGGS FROOT LOOPS",0.6875,3.15,0,0
"00-01-38000-35701",4,21.16,"688321",1529,"BOX","CINNAMON PECAN","RICE AND WHEAT","0","NONE","0","KELLOGGS SPECIAL K CINNAMON P",0.7813,5.29,0,0
"00-01-38000-35701",14,45.77,"645007",1520,"BOX","CINNAMON PECAN","RICE AND WHEAT","1","NONE","0","KELLOGGS SPECIAL K CINNAMON P",0.7813,3.26928571428571,3.26928571428571,0
"00-01-38000-35701",29,82.64,"227587",1482,"BOX","CINNAMON PECAN","RICE AND WHEAT","1","NONE","0","KELLOGGS SPECIAL K CINNAMON P",0.7813,2.84965517241379,2.84965517241379,0
"00-01-38000-35701",4,12,"230514",1490,"BOX","CINNAMON PECAN","RICE AND WHEAT","1","NONE","0","KELLOGGS SPECIAL K CINNAMON P",0.7813,3,3,0
"00-01-38000-35701",2,7.38,"294261",1496,"BOX","CINNAMON PECAN","RICE AND WHEAT","0","NONE","0","KELLOGGS SPECIAL K CINNAMON P",0.7813,3.69,0,0
"00-01-38000-35701",4,15.16,"653051",1516,"BOX","CINNAMON PECAN","RICE AND WHEAT","0","NONE","0","KELLOGGS SPECIAL K CINNAMON P",0.7813,3.79,0,0
"00-01-38000-35701",14,35,"289821",1479,"BOX","CINNAMON PECAN","RICE AND WHEAT","1","B","2","KELLOGGS SPECIAL K CINNAMON P",0.7813,2.5,2.5,0
"00-01-38000-35701",9,36.81,"687439",1497,"BOX","CINNAMON PECAN","RICE AND WHEAT","0","NONE","0","KELLOGGS SPECIAL K CINNAMON P",0.7813,4.09,0,0
"00-01-38000-35701",16,47.84,"293225",1509,"BOX","CINNAMON PECAN","RICE AND WHEAT","0","NONE","0","KELLOGGS SPECIAL K CINNAMON P",0.7813,2.99,0,0
"00-01-38000-35701",3,13.17,"227099",1496,"BOX","CINNAMON PECAN","RICE AND WHEAT","0","NONE","0","KELLOGGS SPECIAL K CINNAMON P",0.7813,4.39,0,0
"00-01-38000-35701",9,37.32,"226623",1487,"BOX","CINNAMON PECAN","RICE AND WHEAT","0","B","2","KELLOGGS SPECIAL K CINNAMON P",0.7813,4.14666666666667,0,0
"00-01-38000-35701",5,19.2,"6001821",1525,"BOX","CINNAMON PECAN","RICE AND WHEAT","0","C","0","KELLOGGS SPECIAL K CINNAMON P",0.7813,3.84,0,0
"00-01-38000-35701",6,23.34,"260243",1484,"BOX","CINNAMON PECAN","RICE AND WHEAT","0","A","0","KELLOGGS SPECIAL K CINNAMON P",0.7813,3.89,0,0
"00-01-38000-35701",9,34.11,"228078",1505,"BOX","CINNAMON PECAN","RICE AND WHEAT","0","NONE","0","KELLOGGS SPECIAL K CINNAMON P",0.7813,3.79,0,0
"00-01-38000-35701",17,61.03,"931863",1513,"BOX","CINNAMON PECAN","RICE AND WHEAT","0","NONE","0","KELLOGGS SPECIAL K CINNAMON P",0.7813,3.59,0,0
"00-01-38000-35701",8,31.12,"1081324",1504,"BOX","CINNAMON PECAN","RICE AND WHEAT","0","NONE","0","KELLOGGS SPECIAL K CINNAMON P",0.7813,3.89,0,0
"00-01-38000-35701",8,31.92,"681735",1526,"BOX","CINNAMON PECAN","RICE AND WHEAT","0","NONE","0","KELLOGGS SPECIAL K CINNAMON P",0.7813,3.99,0,0
"00-01-38000-35701",1,3.45,"659263",1524,"BOX","CINNAMON PECAN","RICE AND WHEAT","0","NONE","0","KELLOGGS SPECIAL K CINNAMON P",0.7813,3.45,0,0
"00-01-38000-35701",9,34.92,"1107101",1512,"BOX","CINNAMON PECAN","RICE AND WHEAT","0","NONE","0","KELLOGGS SPECIAL K CINNAMON P",0.7813,3.88,0,0
"00-01-38000-35701",19,57,"260554",1512,"BOX","CINNAMON PECAN","RICE AND WHEAT","0","NONE","0","KELLOGGS SPECIAL K CINNAMON P",0.7813,3,0,0
"00-01-38000-35701",7,24.64,"645007",1501,"BOX","CINNAMON PECAN","RICE AND WHEAT","0","A","0","KELLOGGS SPECIAL K CINNAMON P",0.7813,3.52,0,0
"00-01-38000-35701",10,38.7,"535359",1493,"BOX","CINNAMON PECAN","RICE AND WHEAT","0","NONE","0","KELLOGGS SPECIAL K CINNAMON P",0.7813,3.87,0,0
"00-01-38000-35701",5,19.4,"1107101",1506,"BOX","CINNAMON PECAN","RICE AND WHEAT","0","NONE","0","KELLOGGS SPECIAL K CINNAMON P",0.7813,3.88,0,0
"00-01-38000-35701",8,20,"200439",1481,"BOX","CINNAMON PECAN","RICE AND WHEAT","1","A","0","KELLOGGS SPECIAL K CINNAMON P",0.7813,2.5,2.5,0
"00-01-38000-35701",7,25.06,"274092",1510,"BOX","CINNAMON PECAN","RICE AND WHEAT","0","NONE","0","KELLOGGS SPECIAL K CINNAMON P",0.7813,3.58,0,0
"00-01-38000-35701",5,19.95,"535806",1485,"BOX","CINNAMON PECAN","RICE AND WHEAT","0","A","0","KELLOGGS SPECIAL K CINNAMON P",0.7813,3.99,0,0
"00-01-38000-35701",4,14.48,"1082031",1530,"BOX","CINNAMON PECAN","RICE AND WHEAT","0","NONE","0","KELLOGGS SPECIAL K CINNAMON P",0.7813,3.62,0,0
"00-01-38000-35701",8,31.12,"278832",1493,"BOX","CINNAMON PECAN","RICE AND WHEAT","0","NONE","0","KELLOGGS SPECIAL K CINNAMON P",0.7813,3.89,0,0
"00-01-38000-35701",5,16.95,"236423",1520,"BOX","CINNAMON PECAN","RICE AND WHEAT","0","NONE","0","KELLOGGS SPECIAL K CINNAMON P",0.7813,3.39,0,0
